Id,Modularity Class
639433545,1
1409523032,4
3826916697,11
2007641999,0
4047569078,4
3381557969,26
4233993570,10
2263817571,2
3974667621,8
3450301894,0
3810106727,1
2397609320,10
608476522,1
2225610092,8
3546804114,10
3408764271,8
680729969,0
3778054495,2
3446742387,10
4165180788,26
3868171637,8
2399411574,1
420748664,4
273489273,4
2429099387,2
2273254780,8
297868670,4
3326942592,4
2691985706,4
389455237,1
490937735,1
155491722,1
413069207,1
62289424,26
2106858896,1
389427096,10
1106648466,1
1536678467,1
890674580,0
2310643094,10
3302530455,1
4012547480,4
3623578211,1
3034684827,8
2219974047,2
202481057,10
2507677091,10
1924046244,10
2439454117,26
1625287411,10
9379242,1
910499244,8
3682147757,2
3700039086,4
3014794671,25
834722376,1
653919475,10
1530797492,8
1993547189,26
1812176310,2
2999066041,2
2156240315,1
15343036,1
3122568637,4
2523241920,8
2137300417,1
1564417477,1
4154662343,26
3664911816,10
2280725963,26
280632780,1
795439010,16
2434226765,1
2632850899,1
912203226,10
271162843,10
3284639196,1
2302217058,8
393354720,1
314514000,1
1575656930,1
2185928164,10
4118652785,1
3843267153,1
3965033963,8
1760140781,0
2891246,4
2083102191,8
3066393776,2
1156470251,4
2367462900,2
400760309,8
3742408182,25
3840351736,8
621911545,1
1062667519,10
49323516,1
167353853,1
1503305214,27
523279871,1
3129941504,1
3653913358,1
1615567446,1
3963461128,25
3783302665,1
2691866123,16
3002801677,10
2095214409,26
4017227011,26
3639287317,8
3847364119,10
628727323,25
2927205916,25
2075355233,10
3876593185,8
3472988763,1
176791078,4
1824169511,2
1803460136,4
1979536073,10
4002160171,26
732721074,26
3088947806,4
4261092918,1
957809929,4
285290420,4
3263864379,8
4117036396,10
2648223669,4
3316620866,10
156147271,8
678862408,8
3048644169,8
2888285714,4
2508070475,8
451423683,27
406593103,1
2666672056,1
330899027,2
2778373717,18
288890454,4
3948097465,8
428875352,10
674306660,1
3127647835,0
62463580,25
3062472285,26
1690574431,4
3202326115,18
3319176804,26
3577846374,4
4008746599,8
3635650152,10
1093676988,10
935927402,10
2012323436,1
2072020242,10
2991103598,8
3983613552,1
3960741489,1
391061106,26
682073715,18
1559895668,10
3280411900,1
2727255670,10
2301566583,27
103685752,26
1165991545,26
1595907708,1
1043897981,1
150380158,10
4001977187,8
2970787456,8
524197508,1
2887556743,10
321461896,8
277552777,18
2697764490,1
3845922443,8
3471482510,4
2934382223,10
631774864,4
833750296,1
2932940434,1
1400854091,1
1807720084,10
180510273,10
4251491991,2
2978291353,4
3512114844,8
1155400986,1
4031885253,1
1845436068,1
3893840864,10
394665639,8
2253299368,1
558364,1
1393991338,1
1328445113,8
2019139245,10
655269551,1
2921930418,8
1742576243,8
757243573,8
4217904825,2
1287364285,1
2346884798,8
888315584,26
3131376928,10
2021175243,4
1800707782,10
2829197000,10
385522295,26
823598797,1
827104974,18
3368873933,1
681571329,1
1042783955,8
935407566,2
415381479,0
1567399642,8
1816469212,18
654040962,2
3240140511,10
2932121313,8
875503330,4
1588862692,8
1843830501,26
2578357991,18
2987316222,1
1718296298,2
3538568487,1
3293748972,10
1325244143,8
3335233264,1
1389184296,1
1199349490,10
1402138579,1
3819249396,1
1942462199,1
372678394,2
863084283,1
2771656444,10
585794858,8
1791172351,8
3935674113,1
809737988,10
898572037,4
3287523079,8
4017725192,1
168515484,2
3155304206,1
2770312975,25
2655395601,1
3524861714,10
93527827,26
2221448981,23
2657034006,26
1705025303,4
3088949016,4
1594072858,1
3791117095,1
145563421,4
2009243422,8
1147805471,1
3516899107,10
18128677,10
3401555750,4
1685462824,8
2057215786,8
907073062,26
2722832173,2
3712031368,10
1635131697,8
967810869,2
1889214262,8
1603575608,2
3656523577,4
3713408826,8
3744931643,8
138026812,1
643761461,4
73536,4
4263812929,26
4042170178,10
3712932491,10
4287516725,1
337031137,1
3137216331,1
2212601678,10
2120294223,18
1464475473,2
89684612,1
4114030419,1
564076372,26
2722930517,1
2111643480,10
1239687001,4
1903525780,26
1606602009,1
483237725,26
1320165214,10
3211042657,8
558578582,26
2414976867,15
969088868,4
3163922279,8
1484477276,26
1013227369,8
2438995818,8
2695438187,10
308420461,10
1801625455,10
3875086192,1
516071281,1
432512885,26
1151495519,26
3904647145,8
1094623096,1
1863327609,26
2321358714,25
589995899,1
1369644924,2
867508096,8
3173785473,8
1585586050,8
3104907139,10
1080696708,1
1209212805,1
3156123526,4
565632749,1
826440735,25
2394038153,10
3041795978,10
3596901015,16
106995596,8
1641815949,1
1882103694,10
3031101938,2
3127648146,10
476153155,1
1829314452,1
3504054165,10
4290092950,26
1697062807,18
1140367256,4
1525260185,10
786046874,8
2032312219,1
2004066205,8
1047239323,26
2184781733,1
3499416220,10
811605931,26
2721685422,1
2370084783,10
958177201,10
2255515635,1
2989498293,16
1811592623,1
2193063182,1
828678075,10
1469915069,10
1412931518,10
2001018816,1
4127203265,26
1957601218,26
1293328323,10
3645877200,1
3108904903,10
3112280008,2
1032200137,10
2581864395,10
2912165836,1
4188118989,8
50831311,1
3434127313,10
668194143,8
2287639203,10
2584682452,1
615335246,8
4261519319,18
1250598872,10
760848349,1
2674040799,1
3236503523,1
2116558820,4
1547083750,1
1208747345,4
1778196458,8
1774342531,10
3992842163,26
2137551363,8
2925600753,1
321298418,1
1173069812,4
2895978485,26
3935870966,27
1812013047,1
2112324948,27
1862246394,4
1011740895,1
3619135485,25
2662077593,4
1324795221,4
565846016,10
3908876648,1
778543106,16
2620301315,1
733782021,26
4171755521,8
3743996588,1
682958858,18
697081867,10
3997478914,10
2772934672,10
1882202129,8
3920109587,10
1971789845,10
4185949529,10
3162251288,10
4095877145,10
1217732634,1
3665240092,8
3581976605,1
225222687,10
887988256,4
3693387809,10
2978488354,10
4268859427,1
54206500,4
1050517541,4
2378375206,10
172201331,26
2784567340,1
3410599983,10
3801980977,1
1425711154,1
3196166195,2
1158586421,8
3813679158,10
3194187785,8
2855323736,8
1009819707,0
1074765885,8
1675941441,1
2679457843,10
1742282818,2
3466031115,26
1306140740,1
3429081157,1
1675969889,8
755486735,1
3702530122,26
3685325495,18
1660461132,4
201180514,1
1007820881,8
2510062082,8
3327591779,1
2812551253,4
295656121,1
2059280472,1
2804303204,1
3027607642,1
657989723,1
1802558138,10
3966771295,2
4081459297,27
201203811,1
1398415491,8
3361349735,16
636887145,8
813193026,25
2303271025,1
2754125939,26
2322504382,1
2927239286,1
3994494997,10
3849396344,26
1946617194,25
2541101187,26
3643121796,1
1875288197,8
2061642540,26
2187829384,10
654410994,8
3676643467,1
1726193805,1
3149340814,8
3184983864,2
2535891091,18
1886265493,8
3578732696,25
4289011865,8
3595706522,10
3584583760,10
4153254044,1
2750095517,1
1717051550,10
1319215263,2
1314693281,1
1971378886,26
337191078,1
2423922857,2
2120491179,10
920559790,16
2902287339,1
744857776,10
2659360945,1
313827508,1
3570475190,26
776905,10
418619576,26
2704580795,8
440574140,4
3505430717,26
3860885536,8
765665475,26
2668110023,8
924557512,8
459972809,1
3678281930,1
1588338892,16
550576334,1
2322112719,8
3621953744,10
531931345,8
1340285140,1
480321749,10
1006510294,15
3796279513,1
2884673755,8
2137071842,10
1217601763,8
201564394,1
2475663595,8
7348461,8
1643651311,10
2196250864,1
1882497265,26
1227694323,1
2684100852,26
2156536057,4
787783931,1
708944125,4
3423596543,18
2836144384,4
2985140481,23
2864161027,8
2987892997,26
2609344556,4
3067552010,8
4269220107,4
845488396,8
185770253,27
1380557070,4
2748850448,8
359964945,4
967287059,27
288086745,1
2829376940,16
3461456157,10
683417886,8
2412192033,8
3986301218,10
309993763,4
3754336548,4
875602213,26
2651234599,8
243015976,4
2921767212,10
1740775725,10
3160989919,18
1224810800,1
3745685809,2
2837573683,8
327655735,10
2082054457,26
2898796858,26
2210487007,25
4113801532,16
487432510,2
3250463040,27
3400638786,1
2983076164,1
3001753925,8
2750259526,1
814588231,8
2894504264,0
3191120201,4
2881528139,4
3440607277,4
2117102506,8
611230032,1
4139741240,26
2959366883,1
1038845326,1
741568569,25
355279192,25
271065434,10
3661078875,26
476586334,2
1346675039,15
123864464,1
1890230627,10
3153109349,10
1914741094,1
1115219236,1
239706473,1
3422691695,4
978788720,10
3327908584,10
3543206239,26
1677140339,1
2032902516,10
4069382889,14
4172300551,27
256555517,8
2095718781,8
2128557304,4
775233920,8
1905140097,27
2584650115,18
922961027,1
3949217174,2
1154457991,8
3471057288,8
4269480684,1
4195819916,8
1322787215,1
519272361,2
1567728018,10
1878209399,2
1744347540,1
4114620821,15
3407266709,8
3647283609,10
2052858267,1
3364750746,8
3662389662,26
3524764063,10
601727393,8
3900481954,10
1040982440,8
2103222697,26
3993477547,10
2032542125,10
2791350702,8
3706462639,7
12329392,8
678994354,1
1362633140,1
4060509685,10
2089918902,1
3736052154,8
3101467067,26
1099473340,8
2185404862,4
340795839,1
2692719040,26
330679712,7
3860931010,4
3804930500,4
1420206533,10
792306119,26
1455464904,26
2525733321,18
1178706378,7
3843596748,26
1366565328,10
1856545233,1
3072205266,2
1470669268,26
1034396117,8
4006552022,4
2318344665,1
3112673755,8
3306037724,1
897522426,26
1286123600,10
2927796706,8
3473005307,10
1726849509,18
4056215633,1
91595240,2
3639255531,8
1907761644,1
117580269,8
2837897194,26
1024633491,27
2667487730,1
2510232318,10
189957545,8
1203806713,8
1730191867,8
3635618301,8
558267735,2
400859648,1
4025983489,26
3256525314,10
3034259971,25
798827015,26
3181584905,10
1177559562,10
2896798219,8
1161011724,26
3322028558,1
2953759864,10
1171790595,1
82420246,1
1281008152,1
2297864729,1
2907677211,1
4159939101,10
3055198751,1
1828266528,4
2297569825,26
1156031011,8
2586681896,8
2837422633,2
4017103402,2
3828128519,1
2589467180,26
2850817458,10
3639246963,10
2481005105,26
2584748594,0
1079484979,25
1313460119,1
3313639989,1
1718821430,10
1436146441,1
2275025464,10
2593268281,4
3589597823,25
1293787710,1
3938820671,8
890544705,25
340632131,26
871539271,8
537483328,18
2647825164,4
1972806220,26
965386829,10
2243025677,26
1768457656,18
2899092053,4
545497686,10
3920430521,8
512598617,25
1272259163,4
1569989212,8
1288593266,10
3862602334,8
1864016479,25
3988431456,1
1335009896,10
1752277609,8
1612566152,10
1155736173,4
2739839598,8
2376402365,1
2633540210,1
2472157811,10
4118651508,8
3419873911,8
4251198074,1
84025979,15
1058509942,1
1958158976,1
1895998082,25
1225302661,26
3084460678,2
1072767625,8
1255121547,4
1327047308,0
1226961005,8
2714213144,10
500146834,10
2274697875,26
3673629334,10
432069401,1
1819116996,0
1711566959,10
913777308,8
4217119390,4
3321569953,10
2546246306,10
3801901187,4
79988166,1
2627969702,1
2061916956,1
3930923690,1
2168005291,1
1423090348,27
4091388589,8
3347915438,26
997532336,8
3601827272,10
1095337417,1
431501428,1
3276219067,16
2160763582,15
752394943,26
1376232132,1
3211862725,10
1219306182,1
2615515937,10
1177821896,8
1459823306,8
4191757004,1
1933981432,1
2275320526,1
152642257,8
517440974,4
1283076217,2
3710624472,2
2613846747,8
301378061,8
2490016477,8
221782751,4
4041155296,10
1366705616,4
1733305058,10
4102093922,2
4155122405,1
477274854,10
1992827627,8
2357523571,1
4292859524,8
3011224306,1
1776820980,10
3559269110,26
3200164600,2
2477630201,26
3632585514,1
226953171,10
197206784,25
1558749953,2
3182568194,2
1946196635,26
3230081797,25
1338221318,1
932193031,1
1054778121,25
2785321739,8
3106386050,1
1023704288,8
4015891215,10
704717587,1
2627820334,1
2358125335,10
3909771401,10
3933515908,16
3301319450,1
4101481243,26
1310794524,1
4095746845,8
3901563681,1
2467865380,10
642687781,8
1302471462,26
2073273132,1
241050414,8
4204765999,1
2000823089,1
2582651698,8
2782143287,10
3469666814,10
1269003124,1
1348084541,10
3299156798,18
3520308033,10
43819842,1
3116573509,18
3505685985,8
2112331011,4
3324224329,1
3083576138,25
251601739,1
2682537442,27
2720047951,1
189309776,10
2381062994,2
1367385959,8
1571955540,1
342172502,27
344957783,26
3340018520,1
3083233417,16
3689980762,10
97526626,4
2887981883,8
4109665766,4
1478894438,1
2928472209,4
2552046440,18
4110132073,10
3016088957,1
137951877,1
283419505,1
2291999604,1
316939070,4
1076175734,26
1581818746,10
4065154865,1
2701796223,4
425108354,4
3269862275,1
3961557529,10
2063934341,10
2483069830,26
1352180615,1
1218356105,8
1787372427,1
1784652684,26
1547969421,10
1893770127,8
3456677460,1
11182996,1
2182099097,0
976200600,26
2247697310,10
4044497823,1
658521900,26
680712187,10
3662914468,8
1182507942,10
1856906151,1
2221384618,8
3741588981,10
246695410,1
1230237853,15
2178458546,4
233874358,10
1695130552,4
3589448633,8
240755644,4
833755978,0
936584126,25
3434750911,1
3395658688,8
2300060612,1
3251545029,1
2301371334,1
652816545,2
3918275528,8
2447778762,1
2496373708,26
2316903375,10
3425641427,8
4276788046,4
1110483928,10
2638226393,4
3826525150,1
3016667301,1
4256244704,1
2278269922,10
2666701795,10
3717014500,8
2094335008,1
3877577704,27
247374827,27
975086572,1
3931153389,0
3034555374,10
1813324783,10
1010836465,10
1458643954,10
3510739957,1
1048899753,10
948741113,1
383034363,10
2714444798,2
3677417442,26
3917489154,18
655631364,10
1493902342,1
1296442376,1
3997836297,27
444900363,26
1732912140,4
560727554,16
984065038,8
1032619621,4
579838994,10
1362469908,1
1059090606,1
1146823702,2
632363865,10
4049576984,25
2908228615,27
278045726,8
2451874849,1
2121344035,26
1445918289,1
2847122470,8
1982735399,25
2987893800,1
48964649,1
2391122989,10
1979032624,27
2726470705,16
4198390622,8
3463029814,1
1675961399,26
1743103035,1
1722197052,10
4196615690,4
104801342,1
1547772992,4
3901561696,4
2690163781,4
3652887623,26
3956866973,10
3219661899,26
1099375693,1
500769870,8
2254808143,10
2179343443,4
3206456404,1
529638486,4
1380656215,8
1080633325,10
2737611865,1
2356987407,4
2445602450,10
1768760414,10
4243498079,2
2439423074,4
1243849827,10
3926271076,10
16969565,4
3667305575,10
2409636969,8
2835686507,1
2364744812,4
3755779181,8
3978896494,1
3984073841,10
1749165170,1
589210739,10
4218397812,10
1700556990,10
4090668151,26
2012783736,1
2879497337,1
3347915898,1
3986728060,11
3977389183,1
2582224005,10
1847734464,10
18719874,1
2351309955,1
1533773334,4
338603018,8
2531140743,8
791468908,1
4271425047,1
370746509,8
2568594574,26
1600106556,15
323372568,26
4019352313,1
542907246,10
3551929494,10
3035538583,1
4049773720,25
2212387695,4
2960139420,27
1005069469,8
1904845984,8
2823529633,8
2812704596,4
1576248488,8
1223992491,26
3482375765,26
3196200111,1
76260529,8
2379687090,10
4172719283,1
501425332,1
1289987254,4
4013057843,1
3007880052,10
2829952186,8
2917803195,1
4171146429,8
1198859454,10
948635168,10
2304844996,8
1649779914,26
1832931893,4
615589070,4
2779421560,26
3516671186,10
3448337763,10
392059769,1
3145508056,10
2203428057,1
1365189850,4
2712708315,4
3598034140,10
2374018269,26
1928701151,1
955950308,1
107521254,1
2570891473,10
863872232,26
1450695548,26
1781343466,8
2218818659,8
275344073,26
921249007,2
2300978417,4
4077430002,8
19408116,8
1135355125,1
2607916278,1
2066105897,8
120172756,4
946971898,8
2390402299,1
246952149,1
617260288,1
4136737664,10
2316608770,8
3810338051,2
2749637893,1
1957864710,8
3105086337,10
1896572800,26
36971786,1
1973593355,1
199599372,1
2963318029,1
1863847389,26
4172420611,8
2155521297,10
4009141522,1
439196547,25
2356225300,1
2855806230,8
2323260695,2
3648333081,10
2219681050,1
1789535519,8
1742294994,2
2552833314,26
414197028,8
2396642182,1
2503114700,1
2230789418,26
4118797191,8
378021164,10
454599982,4
3741058611,1
1887216948,1
553362741,26
3553246850,4
3092096311,1
4027393336,1
2492024372,4
30142687,1
834544957,1
570623541,10
4146799936,18
3271796033,1
1285430155,8
213493060,1
2716378441,4
1486071114,26
1792476727,10
1835181389,8
1438426447,1
1855956304,26
3690145105,1
2003903826,8
1492886867,25
2395448660,18
1031707534,10
3646727510,25
540747095,10
646355855,10
3133209783,2
4065305950,10
724510048,1
205202786,10
1540629859,10
4103382373,26
340960614,27
722478439,8
2278761832,1
2393474620,4
692397418,1
375399787,10
1128408428,10
3817252206,1
4247488061,1
4117341553,10
548513138,4
1193682291,10
4209091957,4
2418484598,1
3782947049,1
2494014840,4
28695584,1
631809404,8
1817696593,1
1752595265,26
1059923328,1
2412914053,8
3959956871,1
3490649331,1
1950360971,4
2495227276,4
4240778638,10
843457937,1
3598132626,25
3810403731,8
1805821333,1
358426007,4
3094979992,4
1564946671,26
3018892700,8
95856030,26
2434778693,10
2315998097,10
1183477096,1
3391052717,1
2960514576,10
2681054633,1
2174035370,2
2248549803,8
3539936685,1
2957288879,25
1720001968,1
3232048561,4
633742770,10
961982707,26
4027571102,4
1602683231,26
2282325577,1
396993976,8
1888822713,8
2941560251,2
3384092095,10
1638999488,10
4245986208,10
3491440067,8
991667652,4
2007082437,8
3694732742,1
1838130631,25
3499894216,1
3835209161,1
3913491915,8
2846303693,1
2094409172,4
1483154901,4
2031035862,8
4262471127,26
1835456063,10
8049589,25
2326898138,8
1541219803,1
636954076,1
1739840823,1
36463212,1
3205932511,4
3525314128,4
3388384738,8
3493376251,4
440378855,1
3382093288,1
1071149308,4
1694705130,1
3058017771,8
737563945,10
3400967663,1
3113919984,1
2484362152,10
924689906,1
1534567923,1
1591453173,1
402204150,8
3976898039,1
4028245496,4
2036803065,2
1650796027,1
4121110012,4
1207576061,4
2367607953,4
3333400063,10
2587371009,4
274867714,1
2700158469,25
158541320,26
1740887444,1
3948740339,10
3304783446,4
2915280398,4
688334351,4
3983058448,1
566502929,1
2857608722,26
3598919188,1
3168526261,4
2937857558,8
2468267609,1
4176487965,26
1136535070,27
2837685793,4
3010504228,1
3405984006,8
2094147110,8
2596939303,25
978003499,1
370484780,18
4180354605,10
3051267630,1
4094895663,10
973514288,1
2609256767,1
3053692466,8
1427646005,10
856434231,1
694593082,2
3251532042,1
1207182910,1
2701089717,1
534816320,26
2388272705,8
746694210,8
810767800,26
3042250381,10
4093766510,8
3632965190,26
4114133544,26
2653164933,8
3479152201,26
3919961015,10
2011874914,1
3218744910,10
2839619151,26
2867111506,8
2693277269,1
309012054,10
2305271383,8
2353243736,26
2637817098,1
585606747,8
611198558,1
664763465,8
2052662881,0
3017680482,26
2113775203,10
2497665805,1
3176466022,26
3756205670,16
2347432217,1
1947012823,1
320874096,2
3868206706,1
3158159635,10
1632118388,4
2388633205,26
1560913526,15
549660279,4
3580274296,1
3758106234,10
1438197372,8
978306666,8
1809641749,23
2636490368,23
2340628097,25
2873349528,1
4058047278,1
1982965380,1
2700319681,4
36021896,4
688793227,1
2110629516,25
1116587557,25
1334699003,2
419879183,26
128277443,10
828112035,2
79799959,1
798729880,18
3626254375,25
332801690,1
3585549983,26
2279712417,1
2883252507,8
1517594276,1
1058300972,26
422225575,23
2220304040,16
3154243868,15
1993221803,1
1163962029,26
2144675502,10
4023330479,4
4197295792,8
1374029427,26
2736985549,16
2753799872,4
3669029152,4
204089027,4
1887020740,8
2725062341,4
1064216265,1
2311980566,25
3199510224,1
3261834961,1
3281659604,26
3373931470,8
2017961688,8
456828634,1
2558139511,8
3989022428,1
1646438110,1
4246873824,1
1263544033,8
2925274850,4
3945735907,4
562112228,1
2877859557,8
553887463,1
3295901340,10
2918281354,1
837265135,8
784216360,1
1576642290,4
3827902195,8
3105531636,26
2961614581,1
2080974582,4
1369731235,10
454960888,26
1019291386,10
403089147,10
2871535359,10
1431447296,1
2565547778,1
1952491269,8
3087017734,1
2227382023,8
3709773576,27
728344330,26
1824480215,8
2822579980,8
2924685069,4
2525636367,1
1626285846,10
3732594825,26
2839619353,4
1550395162,25
1353557787,4
2204149532,26
4117145373,1
1382614661,1
2915313442,1
1735206691,10
1088268068,1
1720587433,1
955361062,1
2764452145,8
4183762728,4
909846315,1
2400528172,10
4143294253,8
3833046830,18
1041016623,8
244918065,4
2101533662,1
3279464246,1
2729551671,1
489629499,8
3238864700,26
2174592830,1
229943104,10
1085526626,26
3089213251,10
891004740,26
1237428037,4
764389190,10
189998919,1
902014792,26
1012583227,1
2573936458,4
3482134348,1
2838636365,4
1058547534,4
3124397709,8
4208895824,8
3886581390,1
3479676758,4
877438807,4
433858392,1
465413980,8
3733202782,8
3611338592,18
2604115811,1
254814054,8
2142971751,26
2467997546,4
3936306834,2
1916137789,1
2456921969,1
2042986457,1
23373683,8
684304246,1
3607583721,1
4229804351,1
3327764348,26
2262968189,26
1552033663,10
2578950016,26
1061431169,8
415475586,4
2540542955,1
1378854788,1
3738429396,8
4000720776,27
264185738,4
835757966,1
3688933263,1
4169312145,4
1159719206,10
4094961555,10
4182845333,10
337520538,2
3116771227,26
108668828,4
2589009822,10
3388305733,1
1643161504,7
1846352817,10
1408214947,10
1461346962,1
2508761000,1
1804519068,26
2973640618,10
610740139,8
561981352,10
3956999837,18
122431409,26
1881122739,10
464168884,1
3605992099,10
2125896692,8
1752696479,1
2775131465,8
824747969,8
678883659,1
626698180,2
3725600709,10
754395078,1
1537451975,10
2789028172,8
2992552767,1
2529549303,10
622634956,27
2452760527,1
1230046883,26
1730684884,8
2664081368,26
3933808601,4
1545187663,4
3045959644,8
4240025565,8
2526021285,15
3784910816,1
2790369249,10
3266881506,16
3924666339,1
1345923044,1
299071455,25
1694666099,1
3116358653,26
1673340912,1
3826919409,10
1866803187,1
2973345780,10
3630816254,8
102770678,1
3352659625,26
3931786605,1
115255295,10
2522490880,8
2757797890,1
3519366194,1
761407495,8
2440964104,16
2344142508,23
2276239370,10
2953029646,8
2672207888,1
1601909080,10
3925944338,10
2064248223,1
2024712215,11
1658071065,1
3113986080,16
1703888560,10
2968511360,4
1744482382,4
1230841892,25
2204164216,1
3760138278,8
3241027623,10
1358800936,1
958330065,1
1568679981,18
2978574685,10
3572377648,1
4269713457,26
1553868851,1
2897193013,4
2027825206,1
260843575,4
2738259636,10
1066622543,1
3130337339,25
4010528578,10
3077970954,10
248850495,4
3326879808,0
2732828738,17
235887627,2
4051085380,4
2265007798,8
1300656481,1
3303352392,2
2835864588,2
1218091038,18
1258767276,2
3634047053,25
3765545038,26
3397331023,10
1386784850,1
3990399062,4
3615205463,4
2156505177,25
749185114,8
3649002511,27
560932956,8
1549641821,2
687843422,8
4038109279,1
4054788192,1
104766480,26
2350950498,26
3167791203,10
1508911204,1
43100261,1
2751768678,4
1275746456,1
2996529123,18
2633836652,26
3965200494,1
2432542832,1
3297224820,1
139339899,8
1581361276,7
1299490943,10
3702026828,26
3914019179,0
4031010183,25
3424233606,26
501295239,26
1336354952,4
3216503148,10
125970570,1
2449570992,8
991209612,26
1035446413,1
595044502,4
931211415,26
2284431512,4
3169005935,10
1937811612,8
1021582362,27
393062559,1
3600361632,4
2519183728,8
3762563234,1
3095341222,8
2143678833,2
1334713372,8
66309140,10
2670397127,10
1939515565,1
1213573294,1
2672208048,8
1165797553,10
3421612210,26
4215059823,4
1546307430,1
292333749,26
2072488118,23
3706798977,8
142132938,8
3580700862,10
1583786175,27
335390913,26
2753046723,1
2421565637,26
735193287,4
4245235916,10
2613500962,26
2679006381,4
3146557649,8
7134243,8
4232259797,8
1854220502,4
3751979224,1
364161241,8
15149275,8
212185466,4
2557094112,10
3713003899,1
4203489508,1
3697453285,26
3118770407,8
1918202236,1
4119210219,1
4173703404,1
343353584,1
2609667112,1
3336546546,4
910665971,0
2377754868,2
2075338998,0
3756402939,26
2541496572,27
1301158954,1
3513395454,10
3540527359,10
818981120,8
2703612264,10
3160156420,8
14297350,1
1366454657,2
2118297864,10
3826821385,1
1779476746,19
1851009293,26
815835409,1
4258507026,1
1670785299,1
3387861271,26
611383,8
2684496155,1
2155129116,2
4198508829,1
2753407263,1
301738272,1
3393255572,1
2526148201,1
583314123,8
3347065127,4
3958090025,1
1456843399,18
178248754,27
3992267055,25
3220351281,26
2586028016,1
2492115251,10
1668485535,10
3538397495,4
2114464056,1
3719178554,10
1608788284,4
2650581309,4
1941101621,2
1222781248,4
1676862701,18
3200690500,27
2345857056,26
1617865033,2
852326788,18
3836389711,10
1326197073,1
2075240786,1
1478428387,8
486811989,26
4007337017,4
2694104804,10
1669441882,1
567093595,18
155593056,4
2419534177,26
2286725474,4
2347018597,1
2118199654,26
48343399,26
3292637545,4
731752810,1
1297852779,8
2052598126,1
1108158832,1
1754749020,18
3117197683,1
594946422,1
240003447,26
1474277780,26
275392894,4
3085300117,10
719980350,26
479930756,27
4028161251,26
2321721736,10
2360617353,10
1274980746,26
169324951,4
106408332,8
63711629,10
2914527633,1
1199516050,8
3148163478,1
790702487,10
1055730072,10
1688900582,18
3388360431,4
1120938396,10
2943560093,2
2740332958,10
3047041439,4
3371968928,10
3054753995,2
3954878882,25
108134508,10
3499633062,27
1537649063,26
3764300200,4
1629497771,26
203631020,26
3150948782,10
2860298653,4
4163774896,25
3844188593,26
2423564723,4
1974743454,8
4073531834,4
3453528507,1
3359648191,10
4236388800,1
2521835969,10
2838964675,10
2679515588,4
274597622,4
1312879009,1
3019942344,8
1630382539,1
3307514316,4
1298234402,1
472164815,1
2954766801,1
3012733395,1
2489556046,2
1266395607,1
2191280959,10
1495640538,4
1887356666,25
4039256542,26
3779176927,10
666315232,8
2240129505,10
2597399010,4
3382675195,8
2291149284,1
4126288359,26
491891176,4
1866082793,26
476197287,4
1601612268,4
2707261181,10
2285466995,8
2736826866,1
671361523,10
3560057332,26
3844778485,10
3585419766,8
4241336823,8
582851668,10
3003623930,10
3882330619,1
3990497788,1
3658000893,26
2608146942,8
46017023,8
1875749376,10
181989803,1
3269569028,27
1987389958,8
1499113570,1
1649551881,18
891136525,15
3817309098,16
1004317200,1
2867698776,2
3542788626,10
1229892115,4
895068692,1
847507886,4
1263819865,4
2182490651,4
75180572,26
220211741,10
377530910,10
353032256,25
3329927713,8
3474598434,1
1769187875,10
473279013,1
3337792039,8
544942633,1
1203087914,10
348039723,26
1893706284,2
392428997,4
545532467,2
1860524269,26
3388103265,1
1841206543,1
2994919999,2
3491961390,10
3978823153,26
2472487485,1
1359948350,4
1384455264,8
1961543435,1
1818012230,10
3338414663,4
521056695,1
4167248465,1
2468489814,10
1846061655,27
1892743774,25
4060432230,10
10280037,1
3171789409,4
705407589,1
1149839974,10
1974315624,1
569191018,26
493267563,2
4223871597,10
2645109358,25
2999792061,1
1229236848,1
3255394481,10
1139951379,8
3961498228,4
2579409525,1
2818452086,10
1224288887,8
3360270968,26
1309427476,1
3640765050,4
1499146876,10
1622682237,10
4099917589,2
2938645122,8
561719939,8
3762498365,25
3390384775,4
1446488713,10
2918492810,0
1977723531,26
1615243919,0
3030264466,2
495463059,1
2031168148,1
2698783381,1
3276614296,0
3523586713,8
3347425946,10
3904087982,18
3449777595,4
423763056,1
673295010,8
3573450523,10
3001080945,8
3248958121,4
3188370091,26
693447343,10
1315154608,8
2112077932,4
2639866546,10
1587653299,2
1209346741,8
3146721974,4
2327587513,26
3025454879,8
1034365628,1
2438671037,10
3904136547,26
1898785473,26
1151347394,10
3261475525,10
1985857097,8
1020799687,4
1695558345,1
2469440202,18
1025551051,4
4106300108,8
2797415118,8
1086565071,8
404761296,7
2774117074,10
2393942740,10
1822665429,1
3147659577,8
682142426,2
2408065755,10
2560098203,1
3763710686,1
1688054495,10
42055208,10
4071349371,10
658753318,1
1531194086,1
4073925352,26
3015322345,2
1102326509,1
2166237935,1
343976688,10
716832452,26
509160182,10
2296064759,10
1251908735,10
4019727102,26
1948232447,26
1372728065,8
3380849410,2
4263357187,0
427093773,1
953330437,8
3230247687,25
2039950089,4
3914771211,26
2981735180,8
721544683,1
1815292687,10
2435132176,1
3582044949,10
1812015894,1
3177771481,18
1091116164,10
46574362,8
54536987,1
2778488901,1
1800776479,25
351415074,8
1122559351,15
204155684,0
3866798885,8
1617865510,1
2434609628,10
3265211179,26
